country_name,Year,GDP,Life_Expectancy,Population,Annual_CO2_emissions,﻿Mortality_Rate,﻿Tourism,﻿Terrorism,﻿Nuclear_percent,﻿Renewables_percent,﻿Homicide_Rate,﻿Urban_population,﻿Rural_population,﻿Depression_percent
Algeria,1995,-0.209484097,-1.200155916,-0.176750352,-0.193864882,1.547652692,-0.209385565,0.090873829,-0.525319523,-0.793596758,-0.199065384,-0.176823197,-0.174233481,0.756625206
Algeria,1996,-0.208989964,-1.127932638,-0.176132868,-0.193390501,1.483046853,-0.208947501,0.145350099,-0.525319523,-0.797075782,-0.199900312,-0.175580789,-0.174242197,0.749242371
Algeria,1997,-0.208851956,-1.050945293,-0.175554307,-0.19596144,1.424300843,-0.20879289,1.979384519,-0.525319523,-0.800624386,-0.193857133,-0.174369013,-0.174298123,0.744896657
Algeria,1998,-0.208205063,-0.970527818,-0.175008277,-0.190805589,1.368361641,-0.208571282,0.352948857,-0.525319523,-0.791996407,-0.195900542,-0.173178067,-0.174398279,0.738687059
Algeria,1999,-0.207778468,-0.887061339,-0.174485451,-0.194735708,1.312126986,-0.208205369,0.114921912,-0.525319523,-0.792900953,-0.198517358,-0.171970994,-0.174561021,0.736102503
Algeria,2000,-0.207255678,-0.799974168,-0.173976979,-0.197218763,1.253331733,-0.207602388,0.144859322,-0.525319523,-0.802015996,-0.19838009,-0.1707673,-0.174749104,0.731159054
Algeria,2001,-0.206827264,-0.709266306,-0.17348011,-0.196808953,1.191483461,-0.207422008,0.191973933,-0.525319523,-0.80125061,-0.19821013,-0.169567511,-0.174956492,0.724263846
Algeria,2002,-0.206003568,-0.616081128,-0.172990135,-0.195330051,1.128108679,-0.206973637,0.187556939,-0.525319523,-0.802085576,-0.198172925,-0.168363541,-0.175181863,0.714915986
Algeria,2003,-0.204885224,-0.52156201,-0.17249354,-0.194898615,1.06458617,-0.20605628,0.017748025,-0.525319523,-0.790604798,-0.198348707,-0.167140578,-0.17541301,0.70649177
Algeria,2004,-0.204169235,-0.427614581,-0.171973946,-0.195738385,1.001014418,-0.205705829,-0.032802027,-0.525319523,-0.791996407,-0.19916929,-0.165877856,-0.175637955,0.695089285
Algeria,2005,-0.203144588,-0.336525593,-0.171418449,-0.190844534,0.937590394,-0.204628708,-0.00237384,-0.525319523,-0.777106185,-0.199557497,-0.164559644,-0.175846633,0.68267117
Algeria,2006,-0.202831932,-0.250962924,-0.170822016,-0.192492504,0.874658792,-0.203623738,-0.02347726,-0.525319523,-0.794849207,-0.199843999,-0.163176419,-0.176038508,0.669289817
Algeria,2007,-0.202195989,-0.171879388,-0.170183478,-0.190337497,0.812761277,-0.2030826,0.004006263,-0.525319523,-0.795057948,-0.200290762,-0.161726664,-0.176212763,0.64727673
Algeria,2008,-0.201731826,-0.100418362,-0.169499221,-0.190171902,0.752488757,-0.202933143,0.007932481,-0.525319523,-0.793248856,-0.20028663,-0.160202316,-0.176370241,0.622837021
Algeria,2009,-0.201414957,-0.036960971,-0.168766828,-0.187240537,0.694235169,-0.202211627,-0.014152493,-0.525319523,-0.791578924,-0.20031583,-0.158610341,-0.176499129,0.605304744
Algeria,2010,-0.200690595,0.019064474,-0.167985521,-0.18786394,0.638394452,-0.201397343,-0.060776328,-0.525319523,-0.797910748,-0.200440801,-0.156944102,-0.176604515,0.598651153
Algeria,2011,-0.200086075,0.068801348,-0.167155146,-0.187339708,0.585262059,-0.199722394,-0.102001613,-0.525319523,-0.790117734,-0.200507646,-0.155204662,-0.176685028,0.602395293
Algeria,2012,-0.199356773,0.113964717,-0.166278062,-0.185157384,0.534690263,-0.198490662,-0.099547727,-0.525319523,-0.790813539,-0.200671245,-0.153393217,-0.176744191,0.61326728
Algeria,2013,-0.198735751,0.156841333,-0.165359975,-0.184020766,0.486728306,-0.197980446,-0.064702545,-0.525319523,-0.80125061,-0.200313726,-0.151517614,-0.176785562,0.628103503
Algeria,2014,-0.197869337,0.198193446,-0.164408724,-0.181367786,0.441326947,-0.200206841,-0.096112287,-0.525319523,-0.797841167,-0.200990946,-0.149586327,-0.176816342,0.642543371
Algeria,2015,-0.196993666,0.238592747,-0.163432247,-0.179487406,0.398535427,-0.203252672,-0.103964722,-0.525319523,-0.799163196,-0.201244053,-0.147612151,-0.176839598,0.646053092
Algeria,2016,-0.196208307,0.278229796,-0.162432648,-0.179685655,0.35840299,-0.201557108,-0.109854048,-0.525319523,-0.795962494,-0.201566039,-0.145596232,-0.176858393,0.639226598
Algeria,2017,-0.195879045,0.316532906,-0.161415569,-0.178106831,0.32063418,-0.199433787,-0.108381717,-0.525319523,-0.789352349,-0.2018593,-0.143548804,-0.176873769,0.633012928
Algeria,2018,-0.195571161,0.353502077,-0.160396712,-0.176385006,0.284933545,-0.198372127,-0.114271043,-0.525319523,-0.786708291,-0.202015087,-0.141491085,-0.176895892,0.662903941
Algeria,2019,-0.195363441,0.389137309,-0.159395582,-0.175029985,0.251005631,-0.199846082,-0.114271043,-0.525319523,-0.78649955,-0.202240575,-0.139453556,-0.176933267,0.724396101
Argentina,1995,-0.187009215,-0.416752505,-0.169380776,-0.185248245,0.323785684,-0.200268685,-0.114271043,-0.110798868,0.098703265,-0.172046301,-0.141404177,-0.19496049,-1.302231111
Argentina,1996,-0.18510102,-0.38016446,-0.168873062,-0.183409133,0.283554762,-0.198593735,-0.113780266,-0.116733493,-0.028281103,-0.169885921,-0.140337156,-0.195013203,-1.292784634
Argentina,1997,-0.182145752,-0.34471979,-0.168374024,-0.182652328,0.244456411,-0.197820682,-0.112798712,-0.086802341,0.189505787,-0.170294537,-0.139284851,-0.195068538,-1.287191489
Argentina,1998,-0.180629152,-0.309656247,-0.167881115,-0.182176483,0.206589117,-0.196542566,-0.114271043,-0.129247811,0.137946654,-0.172214861,-0.13824209,-0.19512658,-1.280159866
Argentina,1999,-0.18201404,-0.274783266,-0.167390933,-0.180117635,0.169952879,-0.197130087,-0.114271043,-0.139181857,-0.007894024,-0.169954032,-0.137202102,-0.195187301,-1.273895847
Argentina,2000,-0.182325869,-0.240481974,-0.16690098,-0.181412566,0.134547698,-0.197073396,-0.114271043,-0.202656542,0.173223955,-0.163477387,-0.136161428,-0.195249168,-1.269249303
Argentina,2001,-0.184054586,-0.206371244,-0.166409486,-0.183608395,0.100324331,-0.198562813,-0.114271043,-0.154921515,0.398943019,-0.161851601,-0.135116993,-0.195311716,-1.26412369
Argentina,2002,-0.188138007,-0.172641639,-0.165916473,-0.186134659,0.067233535,-0.197532075,-0.114271043,-0.20652695,0.446396904,-0.160039387,-0.134071655,-0.19537213,-1.257300116
Argentina,2003,-0.185186601,-0.13929316,-0.16542343,-0.183443581,0.035226069,-0.196630179,-0.114271043,-0.141633115,0.293250276,-0.165580955,-0.133027315,-0.195431486,-1.253424855
Argentina,2004,-0.181904394,-0.106325807,-0.164932839,-0.177552822,0.004252691,-0.194249174,-0.114271043,-0.148857876,0.13300644,-0.172830882,-0.131985779,-0.195492938,-1.248548828
Argentina,2005,-0.178396328,-0.073739579,-0.164446072,-0.176398764,-0.025735842,-0.192362923,-0.114271043,-0.218912254,0.168005419,-0.174677103,-0.13095054,-0.195555736,-1.248700625
Argentina,2006,-0.174924803,-0.041534476,-0.163964164,-0.172935967,-0.054739531,-0.190559131,-0.114271043,-0.199818243,0.22360022,-0.170357805,-0.129922636,-0.19562091,-1.281365675
Argentina,2007,-0.170726218,-0.009710499,-0.16348532,-0.173031438,-0.082807616,-0.188554345,-0.114271043,-0.234264871,0.046657069,-0.175906211,-0.128899901,-0.19568704,-1.354996408
Argentina,2008,-0.168664742,0.021732352,-0.163004742,-0.169388481,-0.109890856,-0.187843136,-0.114271043,-0.235425993,0.017781172,-0.168120106,-0.127872795,-0.195754078,-1.442396846
Argentina,2009,-0.171793948,0.052984641,-0.162515944,-0.171795209,-0.136136978,-0.189863382,-0.114271043,-0.200205284,0.106217957,-0.166680849,-0.126830593,-0.195819786,-1.514633409
Argentina,2010,-0.166757354,0.083855804,-0.162014596,-0.169749318,-0.161595224,-0.177020384,-0.114271043,-0.254778031,0.102599772,-0.166423778,-0.126001878,-0.195907222,-1.543485827
Argentina,2011,-0.163468463,0.114536405,-0.161498945,-0.168818714,-0.186364078,-0.177520292,-0.114271043,-0.291159863,0.08763997,-0.164406665,-0.124818379,-0.195943397,-1.541711027
Argentina,2012,-0.164064482,0.14483588,-0.16097122,-0.16843995,-0.210492783,-0.178581952,-0.114271043,-0.298900678,0.032393072,-0.160490798,-0.123644544,-0.195972945,-1.536555411
Argentina,2013,-0.162682103,0.174944793,-0.160436023,-0.168855617,-0.233833612,-0.178514954,-0.114271043,-0.315930471,0.074002196,-0.157902265,-0.122475468,-0.196002869,-1.529029177
Argentina,2014,-0.164160878,0.204863142,-0.159900064,-0.169243632,-0.256435807,-0.175139287,-0.114271043,-0.339410944,0.091536476,-0.15579766,-0.121310342,-0.196036364,-1.524035306
Argentina,2015,-0.162593868,0.234400366,-0.159368434,-0.168258301,-0.278053157,-0.176937925,-0.114271043,-0.29464323,0.092997666,-0.15686368,-0.12015351,-0.196071512,-1.518686057
Argentina,2016,-0.16382006,0.263556465,-0.15884271,-0.168633831,-0.298488693,-0.177700671,-0.114271043,-0.254778031,0.027244117,-0.157419523,-0.119005,-0.196108197,-1.51966072
Argentina,2017,-0.162193331,0.292331438,-0.158322278,-0.169467666,-0.317545446,-0.177479063,-0.114271043,-0.327154654,0.108653274,-0.15711535,-0.117864676,-0.196146301,-1.523479539
Argentina,2018,-0.163715683,0.320534723,-0.157807524,-0.171230001,-0.335223415,-0.17628856,-0.114271043,-0.301351936,0.124308881,-0.157029072,-0.116733334,-0.196186953,-1.528061596
Argentina,2019,-0.164922982,0.348547446,-0.157298212,-0.174787221,-0.351522602,-0.173933323,-0.114271043,-0.244972999,0.137737912,-0.157227744,-0.11561158,-0.196231317,-1.540640217
Australia,1995,-0.132512785,0.570032472,-0.189818943,-0.137870204,-0.554006755,-0.192862831,-0.114271043,-0.525319523,-0.531974169,-0.206131845,-0.178668398,-0.1983446,1.467076368
Australia,1996,-0.129059938,0.617440763,-0.189580763,-0.135686141,-0.565135504,-0.19060036,-0.113289489,-0.525319523,-0.531208783,-0.205979751,-0.178234422,-0.198198642,1.470954513
Australia,1997,-0.125391836,0.694130645,-0.189340471,-0.132853481,-0.57463926,-0.189811846,-0.114271043,-0.525319523,-0.537331865,-0.205997789,-0.177869707,-0.198063482,1.445069489
Australia,1998,-0.120991611,0.722947449,-0.189097882,-0.129807874,-0.583207412,-0.190590053,-0.114271043,-0.525319523,-0.544289913,-0.205874926,-0.177531807,-0.197930618,1.414522982
Australia,1999,-0.115890385,0.78011627,-0.18885367,-0.127731008,-0.5912339,-0.189085175,-0.114271043,-0.525319523,-0.54686439,-0.205937502,-0.177152183,-0.197788527,1.398408462
Australia,2000,-0.111735193,0.837749878,-0.188606923,-0.126358817,-0.598915691,-0.186652633,-0.114271043,-0.525319523,-0.547421034,-0.205894546,-0.176750355,-0.197639522,1.416478619
Australia,2001,-0.109615094,0.913974973,-0.188360183,-0.124089222,-0.606351272,-0.18703916,-0.114271043,-0.525319523,-0.555422789,-0.206105594,-0.1762827,-0.19747628,1.489909273
Australia,2002,-0.105136681,0.971608581,-0.188109257,-0.122339202,-0.613589883,-0.187116465,-0.114271043,-0.525319523,-0.550900058,-0.206181332,-0.175738237,-0.197442437,1.607656571
Australia,2003,-0.10166107,1.029242189,-0.187838776,-0.120730613,-0.620582284,-0.187606066,-0.114271043,-0.525319523,-0.546307747,-0.206643107,-0.175181389,-0.197407394,1.733025988
Australia,2004,-0.096799595,1.077115267,-0.187528604,-0.117173607,-0.627574684,-0.185188985,-0.114271043,-0.525319523,-0.546933971,-0.207650276,-0.17464818,-0.197377827,1.83928354
Australia,2005,-0.0928027,1.144044618,-0.187165746,-0.116954056,-0.634714811,-0.183725336,-0.114271043,-0.525319523,-0.52919095,-0.207659956,-0.174041489,-0.197335858,1.886724394
Australia,2006,-0.089205196,1.182157166,-0.186743562,-0.114406365,-0.642298118,-0.183555264,-0.114271043,-0.525319523,-0.537331865,-0.20673116,-0.173360414,-0.197281662,1.87650892
Australia,2007,-0.084118091,1.230030243,-0.186270046,-0.113189221,-0.650373848,-0.182978051,-0.114271043,-0.525319523,-0.540393406,-0.206861594,-0.173032318,-0.197295184,1.845106463
Australia,2008,-0.079091403,1.249551304,-0.185765068,-0.111158162,-0.658794274,-0.183276965,-0.114271043,-0.525319523,-0.537471026,-0.206465966,-0.17210255,-0.197202192,1.798517057
Australia,2009,-0.076332257,1.277903321,-0.185256928,-0.113348029,-0.667608637,-0.183771719,-0.114271043,-0.525319523,-0.505533588,-0.206179652,-0.17112771,-0.197103569,1.748589755
Australia,2010,-0.073330288,1.306720125,-0.184766664,-0.112503832,-0.676570728,-0.182225612,-0.114271043,-0.525319523,-0.455018162,-0.206490471,-0.170362508,-0.197043866,1.70680563
Australia,2011,-0.069680339,1.344832673,-0.184301311,-0.112290761,-0.685483576,-0.182323532,-0.114271043,-0.525319523,-0.367625084,-0.206682083,-0.16966163,-0.196996934,1.66332407
Australia,2012,-0.063730382,1.373649477,-0.183857041,-0.112994643,-0.69410097,-0.180978419,-0.114271043,-0.525319523,-0.378201317,-0.20665643,-0.168791354,-0.196912765,1.611074634
Australia,2013,-0.059651265,1.393170537,-0.183430966,-0.115490321,-0.702127458,-0.178659258,-0.114271043,-0.525319523,-0.328172955,-0.206796402,-0.167917718,-0.19682899,1.555381891
Australia,2014,-0.055550536,1.421987342,-0.183016361,-0.113891462,-0.709513796,-0.176391634,-0.112307934,-0.525319523,-0.371034528,-0.20693031,-0.167139977,-0.19676361,1.500235948
Australia,2015,-0.051911057,1.441043615,-0.182608361,-0.112833377,-0.716210743,-0.173675638,-0.113289489,-0.525319523,-0.352943604,-0.206755632,-0.166376194,-0.196701857,1.453004377
Australia,2016,-0.047211336,1.450339358,-0.182207477,-0.109504371,-0.72226754,-0.169449612,-0.114271043,-0.525319523,-0.304028529,-0.207163862,-0.165538765,-0.196629803,1.303046493
Australia,2017,-0.043200801,1.460099889,-0.181816672,-0.10981819,-0.727782673,-0.166635696,-0.112307934,-0.525319523,-0.326433443,-0.206786512,-0.164621457,-0.196550197,1.174942328
Australia,2018,-0.037941183,1.50750818,-0.181436035,-0.109489656,-0.732903867,-0.164414455,-0.114271043,-0.525319523,-0.224289304,-0.206719197,-0.163762498,-0.196485334,1.201481264
Australia,2019,-0.033973777,1.536324984,-0.181065701,-0.109879789,-0.737680366,-0.163280643,-0.114271043,-0.525319523,-0.209399082,-0.206690411,-0.162894429,-0.196424181,1.301602784
Austria,1995,-0.183983011,0.348793783,-0.201962771,-0.202004931,-0.569321096,-0.123561145,-0.11132638,-0.525319523,1.285885346,-0.21069426,-0.204008097,-0.197559386,0.106145435
Austria,1996,-0.183100688,0.387371117,-0.201929096,-0.201125981,-0.590987688,-0.123988902,-0.114271043,-0.525319523,1.112838702,-0.21077332,-0.204045334,-0.197496003,0.07233067
Austria,1997,-0.182296004,0.472891955,-0.20191086,-0.201153118,-0.609256565,-0.126271987,-0.114271043,-0.525319523,1.18123631,-0.210911609,-0.20408506,-0.197434294,0.022039921
Austria,1998,-0.180890648,0.539821307,-0.201900928,-0.201249081,-0.623586061,-0.122638634,-0.114271043,-0.525319523,1.21338249,-0.210776073,-0.204125703,-0.197372336,-0.036489671
Austria,1999,-0.17944516,0.578863428,-0.201888712,-0.201576864,-0.634173146,-0.12204596,-0.114271043,-0.525319523,1.337722801,-0.210952866,-0.204156502,-0.197303749,-0.094703453
Austria,2000,-0.178024286,0.626736506,-0.201866666,-0.201445734,-0.641510242,-0.119391809,-0.114271043,-0.525319523,1.386011651,-0.21099669,-0.204182293,-0.197231173,-0.143827216
Austria,2001,-0.177472918,0.712257344,-0.201832092,-0.20039442,-0.646680679,-0.118371378,-0.114271043,-0.525319523,1.239405588,-0.210948275,-0.20419184,-0.197146966,-0.186355149
Austria,2002,-0.17674519,0.731778405,-0.2017876,-0.199920195,-0.65106324,-0.116150137,-0.114271043,-0.525319523,1.205589477,-0.210902308,-0.204188874,-0.197053581,-0.233971874
Austria,2003,-0.176323496,0.722947449,-0.201737276,-0.198472619,-0.655692012,-0.113743363,-0.114271043,-0.525319523,0.8551822,-0.211168192,-0.204186924,-0.196959658,-0.278356453
Austria,2004,-0.175086877,0.82752456,-0.201687557,-0.198415461,-0.66110866,-0.112217871,-0.114271043,-0.525319523,1.02182744,-0.211025197,-0.204169831,-0.196853993,-0.321684935
Austria,2005,-0.174044525,0.856341365,-0.201642824,-0.198047495,-0.667608637,-0.109239037,-0.114271043,-0.525319523,1.041657876,-0.210911948,-0.20414584,-0.196742312,-0.359222626
Austria,2006,-0.172404145,0.960918476,-0.201604354,-0.198644517,-0.674994975,-0.107605317,-0.114271043,-0.525319523,1.082710356,-0.210869833,-0.204143977,-0.196645032,-0.398783099
Austria,2007,-0.170572792,1.018087297,-0.201569892,-0.199354045,-0.682627525,-0.105007857,-0.114271043,-0.525319523,1.240518876,-0.21096224,-0.204162806,-0.196560956,-0.443578283
Austria,2008,-0.169828512,1.065960375,-0.201536149,-0.199518239,-0.690013863,-0.099019268,-0.114271043,-0.525319523,1.270160159,-0.211032275,-0.204183181,-0.196477366,-0.484638021
Austria,2009,-0.171775085,1.046904101,-0.201498354,-0.201142956,-0.696858537,-0.102008409,-0.113780266,-0.525319523,1.46769913,-0.210950134,-0.204209763,-0.196397718,-0.516371943
Austria,2010,-0.170860929,1.094312392,-0.201453086,-0.199905126,-0.702964576,-0.098663663,-0.114271043,-0.525319523,1.280805971,-0.211030503,-0.204239279,-0.196319373,-0.531898826
Austria,2011,-0.169379795,1.171002274,-0.201400208,-0.200460116,-0.708036529,-0.093468742,-0.114271043,-0.525319523,1.217418158,-0.211003303,-0.204257769,-0.196232252,-0.530792064
Austria,2012,-0.1690249,1.162171318,-0.20134105,-0.20115018,-0.712074394,-0.087598688,-0.114271043,-0.525319523,1.57012159,-0.211065477,-0.204198101,-0.196198854,-0.521032076
Austria,2013,-0.169011507,1.200283865,-0.20127554,-0.201019989,-0.715324382,-0.084186944,-0.114271043,-0.525319523,1.523850574,-0.211108511,-0.204090154,-0.196185911,-0.508097513
Austria,2014,-0.168664176,1.267678004,-0.201203896,-0.201965583,-0.718032706,-0.08172348,-0.114271043,-0.525319523,1.61388771,-0.21103869,-0.203958237,-0.196156402,-0.498816363
Austria,2015,-0.168127789,1.210509183,-0.201126851,-0.201389795,-0.72074103,-0.074317626,-0.114271043,-0.525319523,1.498105798,-0.210963238,-0.203784186,-0.196096675,-0.49439131
Austria,2016,-0.167065264,1.296494808,-0.201043522,-0.201162748,-0.724237231,-0.067138534,-0.114271043,-0.525319523,1.544098492,-0.211007171,-0.203612374,-0.196040472,-0.493165288
Austria,2017,-0.165758188,1.296959595,-0.200955389,-0.200536308,-0.728915245,-0.060237741,-0.113289489,-0.525319523,1.470482349,-0.211068561,-0.203486512,-0.196018589,-0.491496774
Austria,2018,-0.16431905,1.306255338,-0.20086861,-0.201333603,-0.735021284,-0.053249336,-0.114271043,-0.525319523,1.46046276,-0.211076583,-0.203382453,-0.196018458,-0.486776706
Austria,2019,-0.163507291,1.325311612,-0.200791246,-0.200966421,-0.742407623,-0.047745194,-0.114271043,-0.525319523,1.539506181,-0.211078742,-0.203279788,-0.196025568,-0.478751334
Azerbaijan,1995,-0.22030871,-1.825963943,-0.202223416,-0.21007446,3.509070196,-0.211586191,-0.114271043,-0.525319523,-0.617836476,-0.178105836,-0.206151783,-0.196051965,-1.251877358
Azerbaijan,1996,-0.220292753,-1.765555555,-0.202126124,-0.21061775,3.314317077,-0.210983209,-0.113289489,-0.525319523,-0.579358473,-0.18698766,-0.206111385,-0.195902939,-1.256217698
Azerbaijan,1997,-0.220220638,-1.703432103,-0.202041009,-0.210996257,3.126950297,-0.210488455,-0.113780266,-0.525319523,-0.54241124,-0.192119288,-0.20607522,-0.195756354,-1.256632255
Azerbaijan,1998,-0.220089089,-1.64473878,-0.201963026,-0.210506454,2.952484987,-0.209576251,-0.114271043,-0.525319523,-0.506716456,-0.196070115,-0.206041185,-0.19560885,-1.256213998
Azerbaijan,1999,-0.219982008,-1.590618963,-0.201885058,-0.211320172,2.792595385,-0.208962962,-0.114271043,-0.525319523,-0.574000776,-0.199273826,-0.205972437,-0.19550826,-1.254119191
Azerbaijan,2000,-0.219809501,-1.538785899,-0.201801756,-0.211074029,2.644523924,-0.20855582,-0.114271043,-0.525319523,-0.579636795,-0.201776552,-0.205851443,-0.195469471,-1.251733164
Azerbaijan,2001,-0.219638565,-1.483332142,-0.201711248,-0.211261957,2.501721384,-0.208112603,-0.113780266,-0.525319523,-0.608095209,-0.203260408,-0.205733873,-0.195435147,-1.245035666
Azerbaijan,2002,-0.219459456,-1.4191125,-0.201614405,-0.211038696,2.356358247,-0.207767306,-0.114271043,-0.525319523,-0.49704477,-0.204235263,-0.205618215,-0.195403403,-1.234754627
Azerbaijan,2003,-0.219247463,-1.342887405,-0.201511981,-0.210780378,2.203313318,-0.206715953,-0.114271043,-0.525319523,-0.45905383,-0.204784559,-0.205500003,-0.195370816,-1.221599897
Azerbaijan,2004,-0.219035675,-1.255609672,-0.201405748,-0.210398348,2.042143417,-0.205473913,-0.114271043,-0.525319523,-0.466916424,-0.205061116,-0.20536821,-0.19532693,-1.209525537
Azerbaijan,2005,-0.21833651,-1.160709429,-0.201296884,-0.209817651,1.875409142,-0.20599959,-0.114271043,-0.525319523,-0.466498941,-0.20524896,-0.205219458,-0.195268571,-1.203487331
Azerbaijan,2006,-0.217233724,-1.063141308,-0.201185749,-0.208550218,1.707837748,-0.205911977,-0.114271043,-0.525319523,-0.5190322,-0.205653249,-0.205060501,-0.195202576,-1.206273857
Azerbaijan,2007,-0.216138193,-0.969193879,-0.201071528,-0.210823611,1.545781486,-0.205195614,-0.114271043,-0.525319523,-0.510056319,-0.206173904,-0.204895253,-0.195133044,-1.215318118
Azerbaijan,2008,-0.215566475,-0.88363121,-0.200953001,-0.209511887,1.393967614,-0.202278625,-0.111817157,-0.525319523,-0.531000042,-0.205971386,-0.204619568,-0.194966777,-1.223627542
Azerbaijan,2009,-0.215007174,-0.808168366,-0.200828547,-0.210456346,1.254021125,-0.202634229,-0.113780266,-0.525319523,-0.485842313,-0.205808179,-0.20433987,-0.194800296,-1.232137795
Azerbaijan,2010,-0.214694486,-0.743186473,-0.200697333,-0.210777928,1.124957174,-0.201948788,-0.114271043,-0.525319523,-0.324972253,-0.205508495,-0.204154271,-0.194726029,-1.233518081
Azerbaijan,2011,-0.214802105,-0.686779903,-0.200559163,-0.210162156,1.003771985,-0.20052637,-0.114271043,-0.525319523,-0.47220454,-0.205461823,-0.203949047,-0.19464309,-1.222477756
Azerbaijan,2012,-0.214653759,-0.634946838,-0.200415414,-0.209617386,0.886772386,-0.199263715,-0.114271043,-0.525319523,-0.586664423,-0.205281688,-0.203733945,-0.194560442,-1.204149973
Azerbaijan,2013,-0.214251593,-0.585019401,-0.200268781,-0.209573679,0.772087174,-0.199134873,-0.114271043,-0.525319523,-0.624516202,-0.205179317,-0.203515936,-0.1944848,-1.184357299
Azerbaijan,2014,-0.214047802,-0.536616466,-0.200122917,-0.2091111,0.660553467,-0.200222302,-0.114271043,-0.525319523,-0.647895242,-0.205106035,-0.203296534,-0.194417207,-1.166113149
Azerbaijan,2015,-0.213969209,-0.490119159,-0.199980725,-0.209107378,0.555421252,-0.20172718,-0.114271043,-0.525319523,-0.626603616,-0.205167857,-0.203077363,-0.194359139,-1.156929016
Azerbaijan,2016,-0.214201029,-0.446861417,-0.199843176,-0.209090045,0.461220818,-0.200474833,-0.113780266,-0.525319523,-0.588056032,-0.205251977,-0.202860746,-0.194312581,-1.156995595
Azerbaijan,2017,-0.214189761,-0.40874887,-0.199710514,-0.209175429,0.381596092,-0.198165979,-0.111817157,-0.525319523,-0.607538565,-0.205211165,-0.202655371,-0.194284522,-1.156300117
Azerbaijan,2018,-0.214079536,-0.376162642,-0.199583987,-0.209144574,0.318467521,-0.197377464,-0.114271043,-0.525319523,-0.606146956,-0.205043937,-0.20245903,-0.194272883,-1.137266686
Azerbaijan,2019,-0.213894602,-0.349293296,-0.199464792,-0.208651003,0.271490409,-0.195728283,-0.114271043,-0.525319523,-0.632935439,-0.205000977,-0.202259547,-0.194267369,-1.098834492
Bangladesh,1995,-0.214691337,-2.446055088,-0.071844088,-0.213298824,4.55925977,-0.211261508,-0.097093841,-0.525319523,-0.73834986,-0.138177532,-0.155283457,0.014116006,1.208444584
Bangladesh,1996,-0.214381753,-2.29436715,-0.068833321,-0.213180258,4.284832682,-0.211209971,-0.070591872,-0.525319523,-0.678023588,-0.137685318,-0.152919831,0.017773413,1.192892128
Bangladesh,1997,-0.214060529,-2.150492284,-0.065785343,-0.212751035,4.018629052,-0.211127512,-0.107400162,-0.525319523,-0.687486532,-0.139169104,-0.150486147,0.021435112,1.177092016
Bangladesh,1998,-0.213673516,-2.017670056,-0.062723279,-0.212732129,3.761436753,-0.211179049,-0.114271043,-0.525319523,-0.672178828,-0.142200554,-0.147982639,0.025055066,1.160670215
Bangladesh,1999,-0.213306319,-1.897424969,-0.059679923,-0.212238738,3.514142148,-0.211173896,-0.099547727,-0.525319523,-0.678580231,-0.145008145,-0.145429157,0.028587533,1.144027599
Bangladesh,2000,-0.212870692,-1.78956646,-0.056683465,-0.211857727,3.27748387,-0.2110399,-0.108872494,-0.525319523,-0.699036891,-0.145157118,-0.142838692,0.031989115,1.130761168
Bangladesh,2001,-0.212430722,-1.692570027,-0.053732363,-0.210672262,3.051708131,-0.21099867,-0.086296743,-0.525319523,-0.68282464,-0.14814894,-0.139851166,0.034902261,1.122167372
Bangladesh,2002,-0.212081701,-1.60224329,-0.050831618,-0.210423533,2.836273265,-0.21099867,-0.103964722,-0.525319523,-0.71636243,-0.151757333,-0.136333866,0.037184047,1.118741387
Bangladesh,2003,-0.211633602,-1.515346682,-0.048022951,-0.210035049,2.630489881,-0.21080283,-0.112798712,-0.525319523,-0.721859287,-0.153406111,-0.132744322,0.039209221,1.117010959
Bangladesh,2004,-0.211114756,-1.430546264,-0.045358377,-0.209381611,2.434210252,-0.210668834,-0.093167623,-0.525319523,-0.725059989,-0.152513374,-0.129114517,0.040905736,1.117979985
Bangladesh,2005,-0.210433621,-1.346317535,-0.042870754,-0.208926598,2.246695745,-0.210993516,-0.092676846,-0.525319523,-0.731252652,-0.150818245,-0.125472798,0.042236232,1.116230093
Bangladesh,2006,-0.209692873,-1.26246993,-0.040581534,-0.20787195,2.067207725,-0.211034746,-0.104946276,-0.525319523,-0.737027831,-0.147802546,-0.121826586,0.043165213,1.111937187
Bangladesh,2007,-0.208856905,-1.17957514,-0.038470074,-0.207621479,1.895352255,-0.210576067,-0.113780266,-0.525319523,-0.738767343,-0.147891775,-0.118174328,0.043732432,1.109911113
Bangladesh,2008,-0.208094403,-1.09877654,-0.036474485,-0.206922668,1.731178577,-0.20965871,-0.109854048,-0.525319523,-0.725547053,-0.148022241,-0.114489858,0.044035526,1.106982118
Bangladesh,2009,-0.207416251,-1.020074129,-0.034507003,-0.205911489,1.574932901,-0.210689449,-0.105437054,-0.525319523,-0.772026811,-0.146195949,-0.110728379,0.044205248,1.109854676
Bangladesh,2010,-0.206629522,-0.944611286,-0.032503091,-0.204638453,1.42794477,-0.211349121,-0.106909385,-0.525319523,-0.748926093,-0.145840566,-0.106843526,0.044324301,1.115968538
Bangladesh,2011,-0.205665903,-0.873150259,-0.030442045,-0.203964336,1.291740692,-0.211256355,-0.109854048,-0.525319523,-0.743290074,-0.14471567,-0.102826536,0.044425344,1.12596228
